target_id,period,true_label
7287995,20.83762895,CANDIDATE
3247396,8.8111022,FALSE_POSITIVE
7303253,23.58917143,CANDIDATE
5094751,6.481633073,CANDIDATE
7678434,10.37168928,CANDIDATE
7678434,3.96996298,CANDIDATE
7685981,4.40841331,CANDIDATE
7708215,7.9426176,FALSE_POSITIVE
7373451,226.8904775,CANDIDATE
7377033,1.956811408,FALSE_POSITIVE
7380537,2.688899233,CANDIDATE
7434875,9.439459486,CANDIDATE
8349582,11.523067458,CANDIDATE
7434875,20.47748843,CANDIDATE
7434875,3.336123113,CANDIDATE
7455287,8.01078456,CANDIDATE
7455287,12.07134205,CANDIDATE
7455287,20.99587872,CANDIDATE
7458762,7.41113177,CANDIDATE
7552344,1.000747038,FALSE_POSITIVE
757450,8.884922995,CANDIDATE
7585481,8.09888906,CANDIDATE
7663691,10.00653012,CANDIDATE
5812701,17.855221681,CANDIDATE
8013419,12.732624065,CANDIDATE
8018547,83.92494032,CANDIDATE
8039892,5.007316661,CANDIDATE
8150320,2.211116989,CANDIDATE
8150320,27.9541337,CANDIDATE
11086270,12.69104387,CANDIDATE
7767559,4.409409243,FALSE_POSITIVE
7825899,16.23947096,CANDIDATE
7825899,6.308201629,CANDIDATE
7849854,2.052349884,CANDIDATE
7870390,9.7704486,CANDIDATE
7870390,5.169804269,CANDIDATE
5094751,21.22261195,CANDIDATE
7870390,20.09017037,CANDIDATE
7907423,7.11373257,CANDIDATE
7907423,3.306551643,CANDIDATE
7907423,15.36845737,CANDIDATE
7938496,13.81020318,CANDIDATE
8490993,4.093578461,CANDIDATE
8490993,105.145959,CANDIDATE
8505670,10.8484518,CANDIDATE
8505670,6.66833241,CANDIDATE
8544996,4.082274889,CANDIDATE
8552202,3.886655224,CANDIDATE
8150320,42.1406089,CANDIDATE
8150320,4.617490562,CANDIDATE
8150320,10.19849255,CANDIDATE
8180063,5.795063956,FALSE_POSITIVE
8226994,7.15681552,CANDIDATE
8226994,17.64830851,CANDIDATE
8226994,4.14810719,CANDIDATE
8247638,16.51410989,CANDIDATE
8247638,30.1329298,CANDIDATE
8247638,4.79090809,CANDIDATE
11086270,31.71981013,CANDIDATE
8247638,99.6415962,CANDIDATE
8255887,4.708326451,CANDIDATE
8256049,16.37198661,FALSE_POSITIVE
8414716,5.392026903,CANDIDATE
9140402,2.494170338,CANDIDATE
9141746,6.491682808,CANDIDATE
9159275,3.044770796,FALSE_POSITIVE
9166862,3.855603916,CANDIDATE
9166870,3.855599139,FALSE_POSITIVE
11449844,38.47876629,CANDIDATE
8605074,37.601661282,FALSE_POSITIVE
8628973,3.314947362,CANDIDATE
8655354,6.71969089,FALSE_POSITIVE
8672910,39.6431552,CANDIDATE
8686150,51.42598578,FALSE_POSITIVE
8689031,21.80451611,CANDIDATE
8689373,10.28194593,CANDIDATE
8689373,18.11993039,CANDIDATE
8689373,3.78402867,CANDIDATE
8826878,5.15448142,CANDIDATE
5897826,33.80364366,FALSE_POSITIVE
8883593,5.743469797,CANDIDATE
8951215,39.4759093,CANDIDATE
9016295,19.974485239,FALSE_POSITIVE
9077124,3.166353562,CANDIDATE
9097120,23.899634407,FALSE_POSITIVE
9466668,3.388012244,CANDIDATE
9466668,5.83909761,CANDIDATE
9466668,1.620467654,CANDIDATE
9466668,10.6816951,CANDIDATE
9479273,6.104849417,CANDIDATE
8359498,3.578780566,CANDIDATE
9171801,3.187067566,FALSE_POSITIVE
9334289,5.826657508,CANDIDATE
9334289,12.41216347,CANDIDATE
9334289,18.74649011,CANDIDATE
9347899,20.86021229,CANDIDATE
9347899,42.63427848,CANDIDATE
9347899,87.6476068,CANDIDATE
9347899,9.61731426,CANDIDATE
9388479,9.467821474,CANDIDATE
9388479,0.893040969,CANDIDATE
11359879,4.942783419,CANDIDATE
9406990,20.83426731,CANDIDATE
9415172,9.94602357,CANDIDATE
9415172,1.04562195,CANDIDATE
9415172,5.71462396,CANDIDATE
9904059,102.9641952,FALSE_POSITIVE
3231341,8.14515981,CANDIDATE
3231341,18.9985279,CANDIDATE
3231341,4.24439049,CANDIDATE
2860866,90.1240507,CANDIDATE
7626506,28.5742692,CANDIDATE
10460629,856.672115,CANDIDATE
10319385,0.689210173,CANDIDATE
10482160,7.34373964,CANDIDATE
10485069,0.445277068,FALSE_POSITIVE
3233043,0.379463865,FALSE_POSITIVE
6579806,9.88047978,FALSE_POSITIVE
3560301,4.6484156,FALSE_POSITIVE
4044005,17.512014768,FALSE_POSITIVE
11502218,3.9886021,CANDIDATE
11180361,0.533059312,CANDIDATE
5802246,0.525154153,FALSE_POSITIVE
6066403,1.303861044,FALSE_POSITIVE
6209637,0.73452496,FALSE_POSITIVE
5988031,2.55549176,FALSE_POSITIVE
7684873,2.947376671,FALSE_POSITIVE
8559644,224.7789355,CANDIDATE
2851100,0.890110752,FALSE_POSITIVE
3130300,5.76573396,FALSE_POSITIVE
3240158,7.42608123,CANDIDATE
3240158,15.9868932,CANDIDATE
3228959,0.73094589,FALSE_POSITIVE
3218908,18.92537246,CANDIDATE
10341913,0.933749106,FALSE_POSITIVE
10480921,2.037440623,FALSE_POSITIVE
10287723,129995.7784,CANDIDATE
10350571,31.5925809,CANDIDATE
10350571,17.157236,CANDIDATE
3749365,1.97376085,CANDIDATE
11013201,13.118962443,CANDIDATE
11673674,4.618767792,FALSE_POSITIVE
11013201,7.82187328,CANDIDATE
9414417,53.5057611,CANDIDATE
3632418,2.785821236,CANDIDATE
3441784,52.56901867,FALSE_POSITIVE
5820218,3.411758679,FALSE_POSITIVE
5876368,0.525426427,FALSE_POSITIVE
5809890,1.269091415,CANDIDATE
5809890,2.853133997,CANDIDATE
6131236,6.79685353,CANDIDATE
9048161,8.667822346,FALSE_POSITIVE
3218908,1.475323222,CANDIDATE
3218908,4.15246118,CANDIDATE
3235672,6.7210783,FALSE_POSITIVE
2837111,8.7348852,CANDIDATE
3120276,10.26547688,FALSE_POSITIVE
2307199,13.4471791,CANDIDATE
3547091,3.305577989,FALSE_POSITIVE
3869825,4.800653901,FALSE_POSITIVE
3655332,15.06649901,FALSE_POSITIVE
4042026,34.82008158,FALSE_POSITIVE
3344419,0.651784374,FALSE_POSITIVE
11192141,1.353771892,FALSE_POSITIVE
11494130,18.95491633,FALSE_POSITIVE
5648449,4.348866254,FALSE_POSITIVE
12167361,47.93094546,FALSE_POSITIVE
8607720,3.99751422,FALSE_POSITIVE
1433962,1.592633181,FALSE_POSITIVE
9032900,67.5923754,CANDIDATE
5956342,17.02902786,CANDIDATE
5956342,6.84619236,CANDIDATE
5956342,67.8321638,CANDIDATE
5956342,43.1312147,CANDIDATE
5956656,1.224866441,CANDIDATE
3109930,37.8102649,CANDIDATE
2854914,25.93406406,CANDIDATE
2854914,83.4463485,CANDIDATE
3337425,7.04710032,FALSE_POSITIVE
3116412,12.99204853,CANDIDATE
3865567,11.11620211,FALSE_POSITIVE
3544689,1.922861499,FALSE_POSITIVE
4037164,0.635445336,FALSE_POSITIVE
3443790,1.665784138,FALSE_POSITIVE
3966912,55.6639167,FALSE_POSITIVE
8394721,52.09081627,CANDIDATE
11607193,7.1548608,FALSE_POSITIVE
1161345,4.28746668,CANDIDATE
10227501,2.002779769,FALSE_POSITIVE
2854698,8.18739443,CANDIDATE
2854698,76.0498163,CANDIDATE
8559644,3.341799486,CANDIDATE
6032981,3.3226948,FALSE_POSITIVE
5866099,36.97708808,FALSE_POSITIVE
5964985,1.851409163,FALSE_POSITIVE
6066416,1.303859704,FALSE_POSITIVE
1996679,145.5624926,FALSE_POSITIVE
2849805,3.749105745,CANDIDATE
3114811,11.08956602,CANDIDATE
2853446,7.37290344,CANDIDATE
3003992,7.24476126,FALSE_POSITIVE
3942446,119.0624882,CANDIDATE
3554031,8.70798309,CANDIDATE
3554031,14.8623076,CANDIDATE
3554031,4.17634276,CANDIDATE
8394721,27.40229859,CANDIDATE
7295235,3.179267286,CANDIDATE
2302548,10.38122447,CANDIDATE
2302548,24.5709023,CANDIDATE
10743597,81.221876,FALSE_POSITIVE
10743597,0.817026268,FALSE_POSITIVE
9818381,3.024092505,CANDIDATE
6124941,5.670155713,FALSE_POSITIVE
6060203,1.022678654,CANDIDATE
5880320,12.10968709,CANDIDATE
5880320,4.75796103,CANDIDATE
5880320,20.4972755,CANDIDATE
3003992,13.55480534,FALSE_POSITIVE
6307537,29.74454668,FALSE_POSITIVE
6359798,14.15402428,FALSE_POSITIVE
6311681,0.844786082,FALSE_POSITIVE
6365321,0.848483947,FALSE_POSITIVE
6301035,11.99097576,FALSE_POSITIVE
3859079,53.5292702,CANDIDATE
3557493,0.393726813,FALSE_POSITIVE
4061149,2.757584622,CANDIDATE
3444588,0.928310036,CANDIDATE
8394721,13.48457668,CANDIDATE
3962243,31.8841473,CANDIDATE
10743597,16.15811112,CANDIDATE
10015516,67.69213907,FALSE_POSITIVE
10154388,12.06222962,CANDIDATE
1432789,9.93146307,CANDIDATE
1718189,21.85362905,CANDIDATE
5880320,8.19345065,CANDIDATE
5130369,19.97867,FALSE_POSITIVE
6037187,41.8059544,CANDIDATE
6147122,15.45158184,FALSE_POSITIVE
8257407,89.698168533,FALSE_POSITIVE
8218274,1.187352427,FALSE_POSITIVE
3964562,3.012476582,FALSE_POSITIVE
5735762,4.77800306,CANDIDATE
6292162,7.814839231,FALSE_POSITIVE
6307521,29.7452499,FALSE_POSITIVE
6359320,5.32667299,CANDIDATE
3848972,0.741057213,FALSE_POSITIVE
3860441,2.988085455,FALSE_POSITIVE
3765771,2.783883492,FALSE_POSITIVE
3557341,0.393727296,FALSE_POSITIVE
3859628,8.17242644,CANDIDATE
3644071,1295.362215,CANDIDATE
1718189,13.0607936,CANDIDATE
1431122,4.2989201,CANDIDATE
3858949,25.9518461,FALSE_POSITIVE
3858824,25.9518536,FALSE_POSITIVE
2157247,5.68628739,FALSE_POSITIVE
7601633,15.663886949,FALSE_POSITIVE
8242681,4.020628573,FALSE_POSITIVE
8260218,5.714817603,CANDIDATE
8246781,185.02288222,FALSE_POSITIVE
8264070,2.897432135,FALSE_POSITIVE
8222813,8.70420525,CANDIDATE
6359320,8.1280933,CANDIDATE
6359320,2.83668931,CANDIDATE
6362874,0.974868896,CANDIDATE
6272413,4.89721006,CANDIDATE
8279765,2.757794163,FALSE_POSITIVE
8330548,1.914158508,FALSE_POSITIVE
3348082,3.98216698,FALSE_POSITIVE
3853673,0.643794198,FALSE_POSITIVE
3447722,16.08832318,CANDIDATE
3447722,10.30067919,CANDIDATE
3447722,35.6757453,CANDIDATE
3447722,1.00861677,CANDIDATE
1432214,161.78832712,FALSE_POSITIVE
2165002,16.56806842,CANDIDATE
2165002,47.3329299,CANDIDATE
2441728,0.856895349,FALSE_POSITIVE
1871056,40.8065333,CANDIDATE
8222813,2.46697039,CANDIDATE
12105051,2.624234833,CANDIDATE
8240904,6.61836309,CANDIDATE
8240904,107.7214092,CANDIDATE
8240904,92.77779,CANDIDATE
8374494,5.251916208,FALSE_POSITIVE
5735762,9.673958488,CANDIDATE
8414907,100.3039228,FALSE_POSITIVE
8414907,200.61103346,FALSE_POSITIVE
8397446,0.986620248,FALSE_POSITIVE
8386035,1.63484631,FALSE_POSITIVE
3962243,14.12847677,CANDIDATE
3962243,48.6478543,CANDIDATE
3438507,8.39842977,CANDIDATE
3869014,8.63847391,CANDIDATE
3756801,422.917678,CANDIDATE
1871056,140.10765,CANDIDATE
1865042,3.4815917,CANDIDATE
2438502,8.360616221,FALSE_POSITIVE
2309585,1.838514968,FALSE_POSITIVE
5780460,35.61760233,CANDIDATE
8244190,1.09206833,FALSE_POSITIVE
8229696,10.12805158,CANDIDATE
8262210,1.613001111,FALSE_POSITIVE
10272640,3.770551475,CANDIDATE
10232123,1.343767797,FALSE_POSITIVE
10223616,29.12436474,FALSE_POSITIVE
8415745,31.82814583,FALSE_POSITIVE
8378634,3.629442796,FALSE_POSITIVE
8397675,0.553261874,FALSE_POSITIVE
8346392,5.72812616,CANDIDATE
8288947,3.75574267,CANDIDATE
8312852,7.44042933,FALSE_POSITIVE
9480189,6.581477136,CANDIDATE
11974540,24.669192732,CANDIDATE
9480189,2.382652873,CANDIDATE
9480189,24.66461416,CANDIDATE
9512687,11.51517167,CANDIDATE
8644288,7.641567589,CANDIDATE
5738346,30.6113932,FALSE_POSITIVE
1725016,7.40742502,CANDIDATE
1722276,569.934135,FALSE_POSITIVE
892772,5.09246539,FALSE_POSITIVE
1027438,110.61576622,FALSE_POSITIVE
10268907,1.103971357,FALSE_POSITIVE
5446285,10.916108342,CANDIDATE
10166274,3.353732008,CANDIDATE
10166274,6.877446033,CANDIDATE
10166274,28.46464804,CANDIDATE
10153827,0.293630085,FALSE_POSITIVE
5735762,42.89645024,CANDIDATE
8302450,2.44199803,FALSE_POSITIVE
8313667,30.5872153,CANDIDATE
8351704,7.09712124,CANDIDATE
8299955,2.6827683,FALSE_POSITIVE
9513865,3.601465336,CANDIDATE
9595686,3.108251172,FALSE_POSITIVE
9605514,25.8474958,CANDIDATE
9605514,40.715561,CANDIDATE
9661877,20.42720701,FALSE_POSITIVE
5728283,6.198273591,FALSE_POSITIVE
8127639,1.023471798,FALSE_POSITIVE
6047498,0.51872711,FALSE_POSITIVE
8125580,17.31711739,CANDIDATE
8158127,9.42889884,CANDIDATE
10158990,1.096583368,FALSE_POSITIVE
10149023,9.95639775,CANDIDATE
10141900,6.50327035,CANDIDATE
10141900,4.09667624,CANDIDATE
10141900,1.196548464,CANDIDATE
8410727,11.47609015,CANDIDATE
8410727,25.2630467,CANDIDATE
8349405,7.1688266,FALSE_POSITIVE
8278371,0.677374687,CANDIDATE
8280511,10.43547031,CANDIDATE
8280511,7.41084314,CANDIDATE
9710326,28.59914031,CANDIDATE
9761882,24.58716355,CANDIDATE
5297298,34.193600311,FALSE_POSITIVE
9766437,12.53248222,CANDIDATE
9772531,31.201692472,CANDIDATE
9775938,13.19720694,CANDIDATE
8644288,14.85890852,CANDIDATE
8158127,4.08897299,CANDIDATE
8176653,2.866680334,FALSE_POSITIVE
8174625,17.44486016,CANDIDATE
8183911,8.30697421,FALSE_POSITIVE
8179973,2.49705175,FALSE_POSITIVE
10157458,7.33685101,CANDIDATE
4649305,22.65117451,FALSE_POSITIVE
10148521,1.204274435,FALSE_POSITIVE
10118816,7.71790675,CANDIDATE
10122255,27.6652847,CANDIDATE
3124412,0.948950734,FALSE_POSITIVE
3835670,14.55730897,CANDIDATE
10287248,4.722254104,FALSE_POSITIVE
10351767,0.635069939,FALSE_POSITIVE
10295951,6.810823723,CANDIDATE
10342041,0.933746515,FALSE_POSITIVE
10514770,1.872421727,FALSE_POSITIVE
9775938,33.6528474,CANDIDATE
9787239,5.90127815,CANDIDATE
9787239,8.75209691,CANDIDATE
9787239,22.78078241,CANDIDATE
9787239,2.896005211,CANDIDATE
9787239,0.742957911,CANDIDATE
2309719,54.35635067,FALSE_POSITIVE
2558363,0.54624855,FALSE_POSITIVE
2716853,18.82744023,CANDIDATE
2445154,8.4120069,FALSE_POSITIVE
2715135,5.747711909,CANDIDATE
8644288,3.504691252,CANDIDATE
3113266,0.995861402,FALSE_POSITIVE
3247268,86.67856052,CANDIDATE
3247268,12.21828097,CANDIDATE
3232859,8.387210055,FALSE_POSITIVE
3098184,15.2384539,FALSE_POSITIVE
2720309,0.413334492,FALSE_POSITIVE
10342065,0.93374614,FALSE_POSITIVE
10352945,6.47179275,FALSE_POSITIVE
10354039,64.617518,CANDIDATE
10330115,13.21409607,CANDIDATE
10426656,6.05729966,CANDIDATE
9820483,3.584101048,CANDIDATE
9941662,1.763587535,CANDIDATE
7778437,5.014234733,CANDIDATE
9823457,8.11528727,CANDIDATE
9823457,36.9250409,CANDIDATE
2574201,37.4783492,FALSE_POSITIVE
2166206,8.09695764,FALSE_POSITIVE
2164169,32.3122867,CANDIDATE
2574338,9.22961384,CANDIDATE
2584163,14.5598556,CANDIDATE
4180280,4.176254191,CANDIDATE
3239636,0.528755447,FALSE_POSITIVE
2721030,6.10027621,CANDIDATE
3329204,51.59809554,CANDIDATE
3230491,1500.0,CANDIDATE
3340070,10.9110487,FALSE_POSITIVE
7626506,8.408878137,CANDIDATE
10426656,10.93725572,CANDIDATE
10426656,2.97136658,CANDIDATE
10528068,158.6850022,CANDIDATE
10468940,2.936527336,CANDIDATE
9825625,7.03902016,CANDIDATE
9875711,8.360870704,CANDIDATE
7661409,3.14051153,FALSE_POSITIVE
1026957,21.76129812,CANDIDATE
10002261,12.713794177,FALSE_POSITIVE
8176650,15.801100028,FALSE_POSITIVE
2162635,1500.1406772,CANDIDATE
5899544,1.739428983,FALSE_POSITIVE
5963222,1.217266418,FALSE_POSITIVE
5982353,19.563092517,FALSE_POSITIVE
6205468,3.7228551,FALSE_POSITIVE
8506766,48.93786896,FALSE_POSITIVE
3240706,5.48990788,FALSE_POSITIVE
2853093,161.5278347,CANDIDATE
3228824,0.73093905,FALSE_POSITIVE
3245969,11.39102358,CANDIDATE
3231341,12.33343853,CANDIDATE
10468940,8.01500821,CANDIDATE
10341831,0.933749941,FALSE_POSITIVE
10337517,7.053934488,CANDIDATE
10337517,4.29263699,CANDIDATE
10351231,7.6746614,CANDIDATE
10485179,0.445275074,FALSE_POSITIVE
8561063,1.213770423,CANDIDATE
8561063,0.453287416,CANDIDATE
8892910,10.810132734,FALSE_POSITIVE
8561063,1.865114193,CANDIDATE
10657664,3.273699006,FALSE_POSITIVE
3337351,7.047103499,FALSE_POSITIVE
6153201,0.530300102,FALSE_POSITIVE
5802486,1.073917869,FALSE_POSITIVE
5817553,4.206096814,FALSE_POSITIVE
5982368,19.56313723,FALSE_POSITIVE
5816811,2.227718792,FALSE_POSITIVE
5816165,0.591914504,FALSE_POSITIVE
7102227,36.7704935,CANDIDATE
7102227,14.58932429,CANDIDATE
7102227,0.764017553,CANDIDATE
6960913,59.8780258,CANDIDATE
6837146,20.51360192,CANDIDATE
11122894,74.92768653,CANDIDATE
11122894,150.0189511,CANDIDATE
11129738,2.613020421,CANDIDATE
11401182,0.927859786,CANDIDATE
11030711,205.912735,CANDIDATE
11512246,7.10695741,CANDIDATE
6607286,0.783276173,CANDIDATE
6607286,3.17405898,CANDIDATE
6690082,2.1395563,CANDIDATE
6690082,4.807103254,CANDIDATE
6448890,21.4054422,CANDIDATE
6448890,10.5007712,CANDIDATE
10730034,2.633852528,CANDIDATE
10730034,6.18670882,CANDIDATE
10858691,1.796320953,CANDIDATE
10858691,3.468073,CANDIDATE
10858691,5.9142668,CANDIDATE
8107380,14.00640392,CANDIDATE
6936909,3.546531809,CANDIDATE
6936909,5.70070626,CANDIDATE
6962977,20.8341497,CANDIDATE
6962977,7.0556584,CANDIDATE
11176127,10.47548084,CANDIDATE
11176127,22.92886314,CANDIDATE
11176127,77.4740991,CANDIDATE
11075279,345.1589354,CANDIDATE
11014932,6.88595222,CANDIDATE
6607447,99.6442783,CANDIDATE
6677256,3.125814002,FALSE_POSITIVE
8030148,5.660669429,CANDIDATE
6692833,10.80487163,FALSE_POSITIVE
6693640,13.71938426,CANDIDATE
10858691,29.2214959,CANDIDATE
10973814,44.8520997,CANDIDATE
10973814,20.34237838,CANDIDATE
6541920,118.3786735,CANDIDATE
10586208,23.58444746,CANDIDATE
6962977,11.97884409,CANDIDATE
6962977,3.71545593,CANDIDATE
6962977,2.58083264,CANDIDATE
7174351,1.487084251,FALSE_POSITIVE
6932987,19.25404023,CANDIDATE
11014932,15.0549356,CANDIDATE
11014932,2.92721119,CANDIDATE
11014932,38.2856338,CANDIDATE
11288505,19.80787763,CANDIDATE
11493431,2.343230566,CANDIDATE
6441738,19.03723442,CANDIDATE
8801343,2.73987398,FALSE_POSITIVE
8488878,5.801880653,FALSE_POSITIVE
8560285,85.34092607,FALSE_POSITIVE
8620565,0.782045734,FALSE_POSITIVE
8616873,0.576078683,CANDIDATE
10854768,10.1171684,CANDIDATE
10964440,19.12947603,CANDIDATE
10713616,83.5781976,CANDIDATE
10963242,6.1469956,CANDIDATE
10785538,0.522457732,FALSE_POSITIVE
